"layer_from","node_from","layer_to","node_to","trial_number","weight"
1,12,5,12,221,0.844756442661504
2,14,4,14,221,0.86588315293041
2,14,1,14,221,0.860990451384097
4,14,2,14,221,0.86588315293041
1,14,2,14,221,0.860990451384097
2,17,6,17,221,0.846852661022826
2,17,5,17,221,0.854285428133962
2,17,3,17,221,0.894390241787489
6,17,2,17,221,0.846852661022826
5,17,2,17,221,0.854285428133962
3,17,2,17,221,0.894390241787489
3,35,7,35,221,0.868329291910349
7,35,3,35,221,0.868329291910349
7,8,1,8,221,0.837149498987334
7,8,2,8,221,0.834515141041825
1,8,7,8,221,0.837149498987334
2,8,7,8,221,0.834515141041825
4,1,1,1,222,0.853824028541735
4,1,5,1,222,0.992191767955393
4,1,6,1,222,0.95043834059757
5,1,1,1,222,0.844756442661504
5,1,4,1,222,0.992191767955393
5,1,6,1,222,1
6,1,1,1,222,0.844602368427358
6,1,4,1,222,0.95043834059757
6,1,5,1,222,1
4,10,7,10,222,0.901628286948602
5,10,7,10,222,0.92375797722717
7,10,4,10,222,0.901628286948602
7,10,5,10,222,0.92375797722717
7,10,6,10,222,0.96299391606049
6,10,7,10,222,0.96299391606049
6,12,3,12,222,0.890714569636423
5,12,3,12,222,0.901156001087975
4,12,3,12,222,0.932109694280795
3,12,6,12,222,0.890714569636423
3,12,5,12,222,0.901156001087975
3,12,4,12,222,0.932109694280795
3,12,1,12,222,0.87645361381956
1,12,6,12,222,0.844602368427358
1,12,5,12,222,0.844756442661504
1,12,4,12,222,0.853824028541735
1,12,3,12,222,0.87645361381956
2,14,4,14,222,0.86588315293041
2,14,1,14,222,0.860990451384097
4,14,2,14,222,0.86588315293041
1,14,2,14,222,0.860990451384097
2,17,6,17,222,0.846852661022826
2,17,5,17,222,0.854285428133962
2,17,3,17,222,0.894390241787489
6,17,2,17,222,0.846852661022826
5,17,2,17,222,0.854285428133962
3,17,2,17,222,0.894390241787489
3,35,7,35,222,0.868329291910349
7,35,3,35,222,0.868329291910349
7,8,1,8,222,0.837149498987334
7,8,2,8,222,0.834515141041825
1,8,7,8,222,0.837149498987334
2,8,7,8,222,0.834515141041825
4,1,1,1,223,0.853824028541735
4,1,5,1,223,0.992191767955393
4,1,6,1,223,0.95043834059757
5,1,1,1,223,0.844756442661504
5,1,4,1,223,0.992191767955393
5,1,6,1,223,1
6,1,1,1,223,0.844602368427358
6,1,4,1,223,0.95043834059757
6,1,5,1,223,1
5,10,7,10,223,0.92375797722717
4,10,7,10,223,0.901628286948602
7,10,5,10,223,0.92375797722717
7,10,4,10,223,0.901628286948602
7,10,6,10,223,0.96299391606049
6,10,7,10,223,0.96299391606049
4,12,3,12,223,0.932109694280795
3,12,4,12,223,0.932109694280795
3,12,6,12,223,0.890714569636423
3,12,5,12,223,0.901156001087975
3,12,1,12,223,0.87645361381956
6,12,3,12,223,0.890714569636423
5,12,3,12,223,0.901156001087975
1,12,4,12,223,0.853824028541735
1,12,3,12,223,0.87645361381956
1,12,6,12,223,0.844602368427358
1,12,5,12,223,0.844756442661504
2,14,4,14,223,0.86588315293041
2,14,1,14,223,0.860990451384097
4,14,2,14,223,0.86588315293041
1,14,2,14,223,0.860990451384097
2,17,6,17,223,0.846852661022826
2,17,5,17,223,0.854285428133962
2,17,3,17,223,0.894390241787489
6,17,2,17,223,0.846852661022826
5,17,2,17,223,0.854285428133962
3,17,2,17,223,0.894390241787489
7,35,3,35,223,0.868329291910349
3,35,7,35,223,0.868329291910349
2,8,7,8,223,0.834515141041825
7,8,2,8,223,0.834515141041825
7,8,1,8,223,0.837149498987334
1,8,7,8,223,0.837149498987334
4,1,1,1,224,0.853824028541735
4,1,5,1,224,0.992191767955393
4,1,6,1,224,0.95043834059757
5,1,1,1,224,0.844756442661504
5,1,4,1,224,0.992191767955393
5,1,6,1,224,1
6,1,1,1,224,0.844602368427358
6,1,4,1,224,0.95043834059757
6,1,5,1,224,1
5,10,7,10,224,0.92375797722717
6,10,7,10,224,0.96299391606049
7,10,5,10,224,0.92375797722717
7,10,6,10,224,0.96299391606049
7,10,4,10,224,0.901628286948602
4,10,7,10,224,0.901628286948602
6,12,3,12,224,0.890714569636423
3,12,6,12,224,0.890714569636423
3,12,5,12,224,0.901156001087975
3,12,4,12,224,0.932109694280795
3,12,1,12,224,0.87645361381956
5,12,3,12,224,0.901156001087975
4,12,3,12,224,0.932109694280795
1,12,6,12,224,0.844602368427358
1,12,3,12,224,0.87645361381956
1,12,5,12,224,0.844756442661504
1,12,4,12,224,0.853824028541735
2,14,4,14,224,0.86588315293041
2,14,1,14,224,0.860990451384097
4,14,2,14,224,0.86588315293041
1,14,2,14,224,0.860990451384097
3,17,2,17,224,0.894390241787489
2,17,3,17,224,0.894390241787489
2,17,5,17,224,0.854285428133962
2,17,6,17,224,0.846852661022826
5,17,2,17,224,0.854285428133962
6,17,2,17,224,0.846852661022826
3,35,7,35,224,0.868329291910349
7,35,3,35,224,0.868329291910349
7,8,2,8,224,0.834515141041825
7,8,1,8,224,0.837149498987334
2,8,7,8,224,0.834515141041825
1,8,7,8,224,0.837149498987334
6,1,1,1,225,0.844602368427358
6,1,5,1,225,1
6,1,4,1,225,0.95043834059757
5,1,1,1,225,0.844756442661504
5,1,6,1,225,1
5,1,4,1,225,0.992191767955393
4,1,1,1,225,0.853824028541735
4,1,6,1,225,0.95043834059757
4,1,5,1,225,0.992191767955393
4,10,7,10,225,0.901628286948602
6,10,7,10,225,0.96299391606049
7,10,4,10,225,0.901628286948602
7,10,6,10,225,0.96299391606049
7,10,5,10,225,0.92375797722717
5,10,7,10,225,0.92375797722717
5,12,3,12,225,0.901156001087975
6,12,3,12,225,0.890714569636423
3,12,5,12,225,0.901156001087975
3,12,6,12,225,0.890714569636423
3,12,1,12,225,0.87645361381956
3,12,4,12,225,0.932109694280795
1,12,5,12,225,0.844756442661504
1,12,6,12,225,0.844602368427358
1,12,3,12,225,0.87645361381956
1,12,4,12,225,0.853824028541735
4,12,3,12,225,0.932109694280795
2,14,4,14,225,0.86588315293041
2,14,1,14,225,0.860990451384097
4,14,2,14,225,0.86588315293041
1,14,2,14,225,0.860990451384097
3,17,2,17,225,0.894390241787489
2,17,3,17,225,0.894390241787489
2,17,6,17,225,0.846852661022826
2,17,5,17,225,0.854285428133962
6,17,2,17,225,0.846852661022826
5,17,2,17,225,0.854285428133962
7,35,3,35,225,0.868329291910349
3,35,7,35,225,0.868329291910349
7,8,1,8,225,0.837149498987334
7,8,2,8,225,0.834515141041825
1,8,7,8,225,0.837149498987334
2,8,7,8,225,0.834515141041825
4,1,1,1,226,0.853824028541735
4,1,6,1,226,0.95043834059757
4,1,5,1,226,0.992191767955393
6,1,1,1,226,0.844602368427358
6,1,4,1,226,0.95043834059757
6,1,5,1,226,1
5,1,1,1,226,0.844756442661504
5,1,4,1,226,0.992191767955393
5,1,6,1,226,1
6,10,7,10,226,0.96299391606049
5,10,7,10,226,0.92375797722717
7,10,6,10,226,0.96299391606049
7,10,5,10,226,0.92375797722717
7,10,4,10,226,0.901628286948602
4,10,7,10,226,0.901628286948602
4,12,3,12,226,0.932109694280795
3,12,4,12,226,0.932109694280795
3,12,5,12,226,0.901156001087975
3,12,6,12,226,0.890714569636423
3,12,1,12,226,0.87645361381956
5,12,3,12,226,0.901156001087975
6,12,3,12,226,0.890714569636423
1,12,4,12,226,0.853824028541735
1,12,3,12,226,0.87645361381956
1,12,5,12,226,0.844756442661504
1,12,6,12,226,0.844602368427358
2,14,4,14,226,0.86588315293041
2,14,1,14,226,0.860990451384097
4,14,2,14,226,0.86588315293041
1,14,2,14,226,0.860990451384097
3,17,2,17,226,0.894390241787489
2,17,3,17,226,0.894390241787489
2,17,5,17,226,0.854285428133962
2,17,6,17,226,0.846852661022826
5,17,2,17,226,0.854285428133962
6,17,2,17,226,0.846852661022826
3,35,7,35,226,0.868329291910349
7,35,3,35,226,0.868329291910349
2,8,7,8,226,0.834515141041825
7,8,2,8,226,0.834515141041825
7,8,1,8,226,0.837149498987334
1,8,7,8,226,0.837149498987334
6,1,1,1,227,0.844602368427358
6,1,5,1,227,1
6,1,4,1,227,0.95043834059757
5,1,1,1,227,0.844756442661504
5,1,6,1,227,1
5,1,4,1,227,0.992191767955393
4,1,1,1,227,0.853824028541735
4,1,6,1,227,0.95043834059757
4,1,5,1,227,0.992191767955393
5,10,7,10,227,0.92375797722717
6,10,7,10,227,0.96299391606049
7,10,5,10,227,0.92375797722717
7,10,6,10,227,0.96299391606049
7,10,4,10,227,0.901628286948602
4,10,7,10,227,0.901628286948602
3,12,4,12,227,0.932109694280795
3,12,6,12,227,0.890714569636423
3,12,5,12,227,0.901156001087975
3,12,1,12,227,0.87645361381956
4,12,3,12,227,0.932109694280795
6,12,3,12,227,0.890714569636423
5,12,3,12,227,0.901156001087975
1,12,3,12,227,0.87645361381956
1,12,4,12,227,0.853824028541735
1,12,6,12,227,0.844602368427358
1,12,5,12,227,0.844756442661504
2,14,4,14,227,0.86588315293041
2,14,1,14,227,0.860990451384097
4,14,2,14,227,0.86588315293041
1,14,2,14,227,0.860990451384097
2,17,6,17,227,0.846852661022826
2,17,5,17,227,0.854285428133962
2,17,3,17,227,0.894390241787489
6,17,2,17,227,0.846852661022826
5,17,2,17,227,0.854285428133962
3,17,2,17,227,0.894390241787489
7,35,3,35,227,0.868329291910349
3,35,7,35,227,0.868329291910349
7,8,1,8,227,0.837149498987334
7,8,2,8,227,0.834515141041825
1,8,7,8,227,0.837149498987334
2,8,7,8,227,0.834515141041825
4,1,1,1,228,0.853824028541735
4,1,5,1,228,0.992191767955393
4,1,6,1,228,0.95043834059757
5,1,1,1,228,0.844756442661504
5,1,4,1,228,0.992191767955393
5,1,6,1,228,1
6,1,1,1,228,0.844602368427358
6,1,4,1,228,0.95043834059757
6,1,5,1,228,1
4,10,7,10,228,0.901628286948602
6,10,7,10,228,0.96299391606049
7,10,4,10,228,0.901628286948602
7,10,6,10,228,0.96299391606049
7,10,5,10,228,0.92375797722717
5,10,7,10,228,0.92375797722717
6,12,3,12,228,0.890714569636423
3,12,6,12,228,0.890714569636423
3,12,5,12,228,0.901156001087975
3,12,4,12,228,0.932109694280795
3,12,1,12,228,0.87645361381956
5,12,3,12,228,0.901156001087975
4,12,3,12,228,0.932109694280795
1,12,6,12,228,0.844602368427358
1,12,3,12,228,0.87645361381956
1,12,5,12,228,0.844756442661504
1,12,4,12,228,0.853824028541735
2,14,4,14,228,0.86588315293041
2,14,1,14,228,0.860990451384097
4,14,2,14,228,0.86588315293041
1,14,2,14,228,0.860990451384097
3,17,2,17,228,0.894390241787489
2,17,3,17,228,0.894390241787489
2,17,6,17,228,0.846852661022826
2,17,5,17,228,0.854285428133962
6,17,2,17,228,0.846852661022826
5,17,2,17,228,0.854285428133962
3,35,7,35,228,0.868329291910349
7,35,3,35,228,0.868329291910349
7,8,1,8,228,0.837149498987334
7,8,2,8,228,0.834515141041825
1,8,7,8,228,0.837149498987334
2,8,7,8,228,0.834515141041825
4,1,1,1,229,0.853824028541735
4,1,6,1,229,0.95043834059757
4,1,5,1,229,0.992191767955393
6,1,1,1,229,0.844602368427358
6,1,4,1,229,0.95043834059757
6,1,5,1,229,1
5,1,1,1,229,0.844756442661504
5,1,4,1,229,0.992191767955393
5,1,6,1,229,1
6,10,7,10,229,0.96299391606049
5,10,7,10,229,0.92375797722717
7,10,6,10,229,0.96299391606049
7,10,5,10,229,0.92375797722717
7,10,4,10,229,0.901628286948602
4,10,7,10,229,0.901628286948602
6,12,3,12,229,0.890714569636423
3,12,6,12,229,0.890714569636423
3,12,4,12,229,0.932109694280795
3,12,5,12,229,0.901156001087975
3,12,1,12,229,0.87645361381956
4,12,3,12,229,0.932109694280795
5,12,3,12,229,0.901156001087975
1,12,6,12,229,0.844602368427358
1,12,3,12,229,0.87645361381956
1,12,4,12,229,0.853824028541735
1,12,5,12,229,0.844756442661504
2,14,4,14,229,0.86588315293041
2,14,1,14,229,0.860990451384097
4,14,2,14,229,0.86588315293041
1,14,2,14,229,0.860990451384097
3,17,2,17,229,0.894390241787489
2,17,3,17,229,0.894390241787489
2,17,5,17,229,0.854285428133962
2,17,6,17,229,0.846852661022826
5,17,2,17,229,0.854285428133962
6,17,2,17,229,0.846852661022826
3,35,7,35,229,0.868329291910349
7,35,3,35,229,0.868329291910349
1,8,7,8,229,0.837149498987334
7,8,1,8,229,0.837149498987334
7,8,2,8,229,0.834515141041825
2,8,7,8,229,0.834515141041825
6,1,1,1,23,0.844602368427358
6,1,5,1,23,1
6,1,4,1,23,0.95043834059757
5,1,1,1,23,0.844756442661504
5,1,6,1,23,1
5,1,4,1,23,0.992191767955393
4,1,1,1,23,0.853824028541735
4,1,6,1,23,0.95043834059757
4,1,5,1,23,0.992191767955393
6,10,7,10,23,0.96299391606049
5,10,7,10,23,0.92375797722717
7,10,6,10,23,0.96299391606049
7,10,5,10,23,0.92375797722717
7,10,4,10,23,0.901628286948602
4,10,7,10,23,0.901628286948602
6,12,3,12,23,0.890714569636423
3,12,6,12,23,0.890714569636423
3,12,4,12,23,0.932109694280795
3,12,1,12,23,0.87645361381956
3,12,5,12,23,0.901156001087975
4,12,3,12,23,0.932109694280795
1,12,6,12,23,0.844602368427358
1,12,3,12,23,0.87645361381956
1,12,4,12,23,0.853824028541735
1,12,5,12,23,0.844756442661504
5,12,3,12,23,0.901156001087975
2,14,4,14,23,0.86588315293041
2,14,1,14,23,0.860990451384097
4,14,2,14,23,0.86588315293041
1,14,2,14,23,0.860990451384097
2,17,6,17,23,0.846852661022826
2,17,5,17,23,0.854285428133962
2,17,3,17,23,0.894390241787489
6,17,2,17,23,0.846852661022826
5,17,2,17,23,0.854285428133962
3,17,2,17,23,0.894390241787489
7,35,3,35,23,0.868329291910349
3,35,7,35,23,0.868329291910349
2,8,7,8,23,0.834515141041825
7,8,2,8,23,0.834515141041825
7,8,1,8,23,0.837149498987334
1,8,7,8,23,0.837149498987334
6,1,1,1,230,0.844602368427358
6,1,5,1,230,1
6,1,4,1,230,0.95043834059757
5,1,1,1,230,0.844756442661504
5,1,6,1,230,1
5,1,4,1,230,0.992191767955393
4,1,1,1,230,0.853824028541735
4,1,6,1,230,0.95043834059757
4,1,5,1,230,0.992191767955393
4,10,7,10,230,0.901628286948602
6,10,7,10,230,0.96299391606049
7,10,4,10,230,0.901628286948602
7,10,6,10,230,0.96299391606049
7,10,5,10,230,0.92375797722717
5,10,7,10,230,0.92375797722717
4,12,3,12,230,0.932109694280795
3,12,4,12,230,0.932109694280795
3,12,5,12,230,0.901156001087975
3,12,6,12,230,0.890714569636423
3,12,1,12,230,0.87645361381956
5,12,3,12,230,0.901156001087975
6,12,3,12,230,0.890714569636423
1,12,4,12,230,0.853824028541735
1,12,3,12,230,0.87645361381956
1,12,5,12,230,0.844756442661504
1,12,6,12,230,0.844602368427358
2,14,4,14,230,0.86588315293041
2,14,1,14,230,0.860990451384097
4,14,2,14,230,0.86588315293041
1,14,2,14,230,0.860990451384097
2,17,5,17,230,0.854285428133962
2,17,6,17,230,0.846852661022826
2,17,3,17,230,0.894390241787489
5,17,2,17,230,0.854285428133962
6,17,2,17,230,0.846852661022826
3,17,2,17,230,0.894390241787489
3,35,7,35,230,0.868329291910349
7,35,3,35,230,0.868329291910349
2,8,7,8,230,0.834515141041825
7,8,2,8,230,0.834515141041825
7,8,1,8,230,0.837149498987334
1,8,7,8,230,0.837149498987334
6,1,1,1,231,0.844602368427358
6,1,5,1,231,1
6,1,4,1,231,0.95043834059757
5,1,1,1,231,0.844756442661504
5,1,6,1,231,1
5,1,4,1,231,0.992191767955393
4,1,1,1,231,0.853824028541735
4,1,6,1,231,0.95043834059757
4,1,5,1,231,0.992191767955393
5,10,7,10,231,0.92375797722717
6,10,7,10,231,0.96299391606049
7,10,5,10,231,0.92375797722717
7,10,6,10,231,0.96299391606049
7,10,4,10,231,0.901628286948602
4,10,7,10,231,0.901628286948602
3,12,5,12,231,0.901156001087975
3,12,6,12,231,0.890714569636423
3,12,4,12,231,0.932109694280795
3,12,1,12,231,0.87645361381956
5,12,3,12,231,0.901156001087975
6,12,3,12,231,0.890714569636423
4,12,3,12,231,0.932109694280795
1,12,3,12,231,0.87645361381956
1,12,5,12,231,0.844756442661504
1,12,6,12,231,0.844602368427358
1,12,4,12,231,0.853824028541735
2,14,4,14,231,0.86588315293041
2,14,1,14,231,0.860990451384097
4,14,2,14,231,0.86588315293041
1,14,2,14,231,0.860990451384097
2,17,6,17,231,0.846852661022826
2,17,5,17,231,0.854285428133962
2,17,3,17,231,0.894390241787489
6,17,2,17,231,0.846852661022826
5,17,2,17,231,0.854285428133962
3,17,2,17,231,0.894390241787489
3,35,7,35,231,0.868329291910349
7,35,3,35,231,0.868329291910349
1,8,7,8,231,0.837149498987334
7,8,1,8,231,0.837149498987334
7,8,2,8,231,0.834515141041825
2,8,7,8,231,0.834515141041825
6,1,1,1,232,0.844602368427358
6,1,5,1,232,1
6,1,4,1,232,0.95043834059757
5,1,1,1,232,0.844756442661504
5,1,6,1,232,1
5,1,4,1,232,0.992191767955393
4,1,1,1,232,0.853824028541735
4,1,6,1,232,0.95043834059757
4,1,5,1,232,0.992191767955393
5,10,7,10,232,0.92375797722717
6,10,7,10,232,0.96299391606049
7,10,5,10,232,0.92375797722717
7,10,6,10,232,0.96299391606049
7,10,4,10,232,0.901628286948602
4,10,7,10,232,0.901628286948602
5,12,3,12,232,0.901156001087975
4,12,3,12,232,0.932109694280795
6,12,3,12,232,0.890714569636423
3,12,5,12,232,0.901156001087975
3,12,4,12,232,0.932109694280795
3,12,6,12,232,0.890714569636423
3,12,1,12,232,0.87645361381956
1,12,5,12,232,0.844756442661504
1,12,4,12,232,0.853824028541735
1,12,6,12,232,0.844602368427358
1,12,3,12,232,0.87645361381956
2,14,4,14,232,0.86588315293041
2,14,1,14,232,0.860990451384097
4,14,2,14,232,0.86588315293041
1,14,2,14,232,0.860990451384097
2,17,5,17,232,0.854285428133962
2,17,6,17,232,0.846852661022826
2,17,3,17,232,0.894390241787489
5,17,2,17,232,0.854285428133962
6,17,2,17,232,0.846852661022826
3,17,2,17,232,0.894390241787489
3,35,7,35,232,0.868329291910349
7,35,3,35,232,0.868329291910349
1,8,7,8,232,0.837149498987334
7,8,1,8,232,0.837149498987334
7,8,2,8,232,0.834515141041825
2,8,7,8,232,0.834515141041825
6,1,1,1,233,0.844602368427358
6,1,5,1,233,1
6,1,4,1,233,0.95043834059757
5,1,1,1,233,0.844756442661504
5,1,6,1,233,1
5,1,4,1,233,0.992191767955393
4,1,1,1,233,0.853824028541735
4,1,6,1,233,0.95043834059757
4,1,5,1,233,0.992191767955393
5,10,7,10,233,0.92375797722717
6,10,7,10,233,0.96299391606049
7,10,5,10,233,0.92375797722717
7,10,6,10,233,0.96299391606049
7,10,4,10,233,0.901628286948602
4,10,7,10,233,0.901628286948602
3,12,6,12,233,0.890714569636423
3,12,5,12,233,0.901156001087975
3,12,4,12,233,0.932109694280795
3,12,1,12,233,0.87645361381956
6,12,3,12,233,0.890714569636423
5,12,3,12,233,0.901156001087975
4,12,3,12,233,0.932109694280795
1,12,3,12,233,0.87645361381956
1,12,6,12,233,0.844602368427358
1,12,5,12,233,0.844756442661504
1,12,4,12,233,0.853824028541735
2,14,4,14,233,0.86588315293041
2,14,1,14,233,0.860990451384097
4,14,2,14,233,0.86588315293041
1,14,2,14,233,0.860990451384097
2,17,5,17,233,0.854285428133962
2,17,6,17,233,0.846852661022826
2,17,3,17,233,0.894390241787489
5,17,2,17,233,0.854285428133962
6,17,2,17,233,0.846852661022826
3,17,2,17,233,0.894390241787489
3,35,7,35,233,0.868329291910349
7,35,3,35,233,0.868329291910349
7,8,1,8,233,0.837149498987334
7,8,2,8,233,0.834515141041825
1,8,7,8,233,0.837149498987334
2,8,7,8,233,0.834515141041825
4,1,1,1,234,0.853824028541735
4,1,6,1,234,0.95043834059757
4,1,5,1,234,0.992191767955393
6,1,1,1,234,0.844602368427358
6,1,4,1,234,0.95043834059757
6,1,5,1,234,1
5,1,1,1,234,0.844756442661504
5,1,4,1,234,0.992191767955393
5,1,6,1,234,1
5,10,7,10,234,0.92375797722717
4,10,7,10,234,0.901628286948602
7,10,5,10,234,0.92375797722717
7,10,4,10,234,0.901628286948602
7,10,6,10,234,0.96299391606049
6,10,7,10,234,0.96299391606049
5,12,3,12,234,0.901156001087975
3,12,5,12,234,0.901156001087975
3,12,6,12,234,0.890714569636423
3,12,4,12,234,0.932109694280795
3,12,1,12,234,0.87645361381956
6,12,3,12,234,0.890714569636423
4,12,3,12,234,0.932109694280795
1,12,5,12,234,0.844756442661504
1,12,3,12,234,0.87645361381956
1,12,6,12,234,0.844602368427358
1,12,4,12,234,0.853824028541735
2,14,4,14,234,0.86588315293041
2,14,1,14,234,0.860990451384097
4,14,2,14,234,0.86588315293041
1,14,2,14,234,0.860990451384097
2,17,6,17,234,0.846852661022826
2,17,5,17,234,0.854285428133962
2,17,3,17,234,0.894390241787489
6,17,2,17,234,0.846852661022826
5,17,2,17,234,0.854285428133962
3,17,2,17,234,0.894390241787489
3,35,7,35,234,0.868329291910349
7,35,3,35,234,0.868329291910349
7,8,2,8,234,0.834515141041825
7,8,1,8,234,0.837149498987334
2,8,7,8,234,0.834515141041825
1,8,7,8,234,0.837149498987334
6,1,1,1,235,0.844602368427358
6,1,5,1,235,1
6,1,4,1,235,0.95043834059757
5,1,1,1,235,0.844756442661504
5,1,6,1,235,1
5,1,4,1,235,0.992191767955393
4,1,1,1,235,0.853824028541735
4,1,6,1,235,0.95043834059757
4,1,5,1,235,0.992191767955393
4,10,7,10,235,0.901628286948602
5,10,7,10,235,0.92375797722717
7,10,4,10,235,0.901628286948602
7,10,5,10,235,0.92375797722717
7,10,6,10,235,0.96299391606049
6,10,7,10,235,0.96299391606049
6,12,3,12,235,0.890714569636423
4,12,3,12,235,0.932109694280795
3,12,6,12,235,0.890714569636423
3,12,4,12,235,0.932109694280795
3,12,5,12,235,0.901156001087975
3,12,1,12,235,0.87645361381956
5,12,3,12,235,0.901156001087975
1,12,6,12,235,0.844602368427358
1,12,4,12,235,0.853824028541735
1,12,3,12,235,0.87645361381956
1,12,5,12,235,0.844756442661504
2,14,4,14,235,0.86588315293041
2,14,1,14,235,0.860990451384097
4,14,2,14,235,0.86588315293041
1,14,2,14,235,0.860990451384097
2,17,5,17,235,0.854285428133962
2,17,6,17,235,0.846852661022826
2,17,3,17,235,0.894390241787489
5,17,2,17,235,0.854285428133962
6,17,2,17,235,0.846852661022826
3,17,2,17,235,0.894390241787489
7,35,3,35,235,0.868329291910349
3,35,7,35,235,0.868329291910349
7,8,2,8,235,0.834515141041825
7,8,1,8,235,0.837149498987334
2,8,7,8,235,0.834515141041825
1,8,7,8,235,0.837149498987334
6,1,1,1,236,0.844602368427358
6,1,5,1,236,1
6,1,4,1,236,0.95043834059757
5,1,1,1,236,0.844756442661504
5,1,6,1,236,1
5,1,4,1,236,0.992191767955393
4,1,1,1,236,0.853824028541735
4,1,6,1,236,0.95043834059757
4,1,5,1,236,0.992191767955393
4,10,7,10,236,0.901628286948602
6,10,7,10,236,0.96299391606049
7,10,4,10,236,0.901628286948602
7,10,6,10,236,0.96299391606049
7,10,5,10,236,0.92375797722717
5,10,7,10,236,0.92375797722717
6,12,3,12,236,0.890714569636423
4,12,3,12,236,0.932109694280795
3,12,6,12,236,0.890714569636423
3,12,4,12,236,0.932109694280795
3,12,1,12,236,0.87645361381956
3,12,5,12,236,0.901156001087975
1,12,6,12,236,0.844602368427358
1,12,4,12,236,0.853824028541735
1,12,3,12,236,0.87645361381956
1,12,5,12,236,0.844756442661504
5,12,3,12,236,0.901156001087975
2,14,4,14,236,0.86588315293041
2,14,1,14,236,0.860990451384097
4,14,2,14,236,0.86588315293041
1,14,2,14,236,0.860990451384097
6,17,2,17,236,0.846852661022826
2,17,6,17,236,0.846852661022826
2,17,5,17,236,0.854285428133962
2,17,3,17,236,0.894390241787489
5,17,2,17,236,0.854285428133962
3,17,2,17,236,0.894390241787489
7,35,3,35,236,0.868329291910349
3,35,7,35,236,0.868329291910349
2,8,7,8,236,0.834515141041825
7,8,2,8,236,0.834515141041825
7,8,1,8,236,0.837149498987334
1,8,7,8,236,0.837149498987334
4,1,1,1,237,0.853824028541735
4,1,5,1,237,0.992191767955393
4,1,6,1,237,0.95043834059757
5,1,1,1,237,0.844756442661504
5,1,4,1,237,0.992191767955393
5,1,6,1,237,1
6,1,1,1,237,0.844602368427358
6,1,4,1,237,0.95043834059757
6,1,5,1,237,1
4,10,7,10,237,0.901628286948602
