"node_from","layer_from","layer_to","node_to","weight","trial_num"
225,4,2,225,0.2,338
75,5,3,75,0.333333333333333,338
114,5,2,114,0.333333333333333,338
96,5,2,96,0.5,338
39,3,2,39,0.125,338
139,5,4,139,0.25,338
163,5,3,163,0.142857142857143,338
119,5,3,119,0.666666666666667,338
116,4,3,116,0.142857142857143,338
204,4,3,204,0.2,338
50,4,3,50,0.25,338
162,4,3,162,0.166666666666667,338
162,5,3,162,0.333333333333333,338
174,5,4,174,0.25,338
43,2,1,43,0.5,339
226,2,1,226,0.25,339
226,5,2,226,0.25,339
83,2,1,83,0.25,339
144,3,2,144,0.142857142857143,339
144,4,2,144,0.166666666666667,339
46,3,1,46,0.2,339
75,4,3,75,0.25,339
183,3,1,183,0.333333333333333,339
183,4,1,183,0.25,339
183,4,3,183,0.25,339
234,4,3,234,0.25,339
225,3,2,225,0.142857142857143,339
47,4,2,47,0.4,339
139,4,2,139,0.333333333333333,339
200,4,2,200,0.142857142857143,339
223,4,2,223,0.142857142857143,339
223,5,3,223,0.166666666666667,339
204,5,4,204,0.25,339
46,4,3,46,0.125,340
83,3,1,83,0.25,340
93,2,1,93,0.25,340
93,4,1,93,0.2,340
93,5,2,93,0.333333333333333,340
93,4,3,93,0.142857142857143,340
225,4,2,225,0.5,340
234,4,2,234,0.25,340
186,4,1,186,0.2,340
144,4,2,144,0.142857142857143,340
223,5,3,223,0.333333333333333,340
117,3,2,117,0.166666666666667,340
39,4,2,39,0.333333333333333,340
226,4,3,226,0.5,340
79,5,3,79,0.2,340
162,5,3,162,0.5,340
204,5,3,204,0.333333333333333,340
119,5,3,119,1,340
116,5,3,116,0.5,340
118,5,3,118,0.666666666666667,340
46,3,1,46,0.2,341
46,5,3,46,0.166666666666667,341
46,5,4,46,0.166666666666667,341
138,3,1,138,0.5,341
138,4,1,138,0.2,341
138,4,3,138,0.166666666666667,341
203,3,1,203,0.25,341
75,5,2,75,0.166666666666667,341
83,4,3,83,0.333333333333333,341
226,3,2,226,0.2,341
93,3,1,93,0.25,341
93,5,3,93,0.2,341
183,4,1,183,0.166666666666667,341
43,3,2,43,0.2,341
144,2,1,144,0.166666666666667,341
144,5,2,144,0.142857142857143,341
144,4,3,144,0.125,341
144,5,4,144,0.166666666666667,341
58,3,2,58,0.125,341
139,3,2,139,0.142857142857143,341
227,3,2,227,0.166666666666667,341
49,4,3,49,0.2,341
104,4,3,104,0.0833333333333334,341
116,4,3,116,0.25,341
138,3,1,138,0.5,342
138,5,1,138,0.2,342
138,4,2,138,0.333333333333333,342
138,5,3,138,0.25,342
138,5,4,138,0.2,342
186,4,1,186,0.2,342
226,4,1,226,0.25,342
226,4,3,226,0.333333333333333,342
46,4,1,46,0.25,342
43,2,1,43,0.25,342
93,3,1,93,0.25,342
93,4,2,93,0.25,342
144,4,1,144,0.2,342
75,3,1,75,0.25,342
75,4,2,75,0.166666666666667,342
225,2,1,225,0.333333333333333,342
225,4,3,225,0.333333333333333,342
83,3,2,83,0.142857142857143,342
158,4,2,158,0.142857142857143,342
58,3,2,58,0.2,342
114,3,2,114,0.333333333333333,342
169,5,2,169,0.333333333333333,342
47,4,3,47,0.25,342
182,4,2,182,0.333333333333333,342
96,5,2,96,0.25,342
116,4,3,116,0.25,342
162,4,3,162,0.2,342
162,5,3,162,0.25,342
162,5,4,162,0.5,342
104,5,4,104,0.333333333333333,342
204,5,4,204,0.25,342
81,5,3,81,0.25,342
75,2,1,75,0.25,343
75,3,1,75,0.333333333333333,343
75,3,2,75,0.25,343
93,5,4,93,0.25,343
144,5,4,144,0.2,343
234,4,2,234,0.166666666666667,343
46,3,1,46,0.25,343
46,4,1,46,1,343
46,4,3,46,0.25,343
78,2,1,78,0.2,343
138,3,2,138,0.2,343
138,4,2,138,0.166666666666667,343
138,4,3,138,0.4,343
83,4,1,83,0.111111111111111,343
83,4,3,83,0.1,343
43,2,1,43,0.25,343
43,3,2,43,0.2,343
182,4,2,182,0.166666666666667,343
49,4,2,49,0.25,343
169,5,2,169,0.2,343
200,5,2,200,0.2,343
223,4,2,223,0.25,343
227,3,2,227,0.25,343
191,5,3,191,0.166666666666667,343
50,4,3,50,0.4,343
204,4,3,204,0.125,343
204,5,4,204,0.4,343
162,4,3,162,0.333333333333333,343
162,5,3,162,0.333333333333333,343
162,5,4,162,0.2,343
118,5,3,118,0.166666666666667,343
90,5,4,90,0.25,343
104,5,4,104,1,343
75,3,1,75,0.333333333333333,344
75,4,1,75,0.166666666666667,344
75,4,3,75,0.125,344
75,5,3,75,0.25,344
144,4,3,144,0.5,344
234,4,2,234,0.333333333333333,344
43,3,1,43,0.333333333333333,344
93,5,2,93,0.25,344
225,5,2,225,0.333333333333333,344
68,4,1,68,0.5,344
226,4,2,226,0.2,344
49,3,2,49,0.142857142857143,344
49,4,2,49,0.5,344
49,4,3,49,0.2,344
138,5,2,138,0.333333333333333,344
138,4,3,138,0.25,344
227,3,2,227,0.166666666666667,344
39,4,2,39,0.333333333333333,344
46,4,3,46,0.5,344
108,3,2,108,0.333333333333333,344
139,5,2,139,1,344
169,5,2,169,0.5,344
81,5,4,81,0.125,344
104,5,4,104,0.166666666666667,344
162,4,3,162,0.2,344
116,4,3,116,0.25,344
116,5,4,116,0.333333333333333,344
88,2,1,88,0.2,345
197,2,1,197,0.5,345
197,4,3,197,0.25,345
225,2,1,225,0.142857142857143,345
225,5,1,225,0.25,345
225,3,2,225,0.142857142857143,345
75,5,1,75,0.333333333333333,345
123,3,1,123,0.5,345
144,2,1,144,0.2,345
144,5,1,144,0.25,345
144,5,2,144,0.166666666666667,345
144,5,4,144,0.2,345
46,2,1,46,0.25,345
46,3,1,46,0.25,345
46,4,1,46,0.2,345
46,4,2,46,0.5,345
93,5,4,93,0.333333333333333,345
138,3,2,138,0.5,345
138,4,2,138,0.25,345
138,4,3,138,0.333333333333333,345
170,4,2,170,0.4,345
96,5,2,96,0.111111111111111,345
200,4,2,200,0.25,345
117,3,2,117,0.166666666666667,345
47,3,2,47,0.2,345
94,3,2,94,0.5,345
163,5,3,163,0.166666666666667,345
199,4,3,199,0.142857142857143,345
104,5,4,104,0.25,345
214,5,4,214,0.2,345
197,4,1,197,0.4,346
197,4,2,197,0.166666666666667,346
226,5,1,226,0.166666666666667,346
226,5,3,226,0.25,346
75,5,2,75,0.25,346
225,2,1,225,0.166666666666667,346
93,3,2,93,0.166666666666667,346
138,4,3,138,0.166666666666667,346
144,3,2,144,0.25,346
158,4,3,158,0.25,346
234,4,2,234,0.222222222222222,346
223,4,2,223,0.125,346
49,4,2,49,0.333333333333333,346
184,3,2,184,0.25,346
139,5,4,139,0.25,346
117,3,2,117,0.5,346
68,4,3,68,0.2,346
119,4,3,119,0.2,346
116,4,3,116,0.2,346
104,4,3,104,0.25,346
88,2,1,88,0.25,347
144,2,1,144,0.2,347
75,3,1,75,0.333333333333333,347
75,4,1,75,0.142857142857143,347
138,3,1,138,0.2,347
138,5,1,138,0.5,347
138,4,2,138,0.333333333333333,347
138,5,3,138,0.25,347
225,4,3,225,0.4,347
46,2,1,46,0.166666666666667,347
46,4,2,46,0.125,347
68,4,1,68,0.166666666666667,347
93,4,1,93,0.333333333333333,347
49,4,2,49,0.166666666666667,347
182,4,2,182,0.2,347
223,3,2,223,0.2,347
200,5,4,200,0.25,347
114,5,3,114,0.5,347
117,5,3,117,0.5,347
139,4,3,139,0.25,347
178,3,2,178,0.333333333333333,347
197,4,3,197,0.142857142857143,347
116,4,3,116,0.2,347
116,5,3,116,0.333333333333333,347
162,5,3,162,0.166666666666667,347
186,4,1,186,0.2,348
78,2,1,78,0.5,348
197,4,1,197,0.2,348
197,4,3,197,0.2,348
75,5,2,75,0.2,348
144,4,2,144,0.2,348
144,4,3,144,0.25,348
46,5,4,46,0.25,348
123,3,1,123,0.2,348
68,4,3,68,0.25,348
93,5,4,93,0.25,348
166,3,2,166,0.2,348
117,5,2,117,0.166666666666667,348
182,4,2,182,0.142857142857143,348
223,3,2,223,0.125,348
226,3,2,226,0.166666666666667,348
226,4,2,226,0.166666666666667,348
226,4,3,226,0.2,348
49,4,2,49,0.333333333333333,348
49,4,3,49,0.166666666666667,348
158,3,2,158,0.2,348
119,4,3,119,0.333333333333333,348
104,5,3,104,0.25,348
148,5,3,148,0.5,348
118,5,3,118,0.166666666666667,348
162,5,4,162,0.285714285714286,348
144,3,1,144,0.5,349
197,3,2,197,0.333333333333333,349
225,2,1,225,0.25,349
225,5,1,225,0.166666666666667,349
225,5,3,225,0.142857142857143,349
186,4,1,186,0.285714285714286,349
46,5,4,46,0.2,349
226,5,2,226,0.2,349
226,4,3,226,0.5,349
226,5,3,226,0.142857142857143,349
226,5,4,226,0.2,349
93,5,2,93,0.2,349
93,5,4,93,0.25,349
234,4,1,234,0.25,349
108,3,2,108,0.2,349
138,5,2,138,0.2,349
223,4,2,223,0.2,349
114,5,3,114,0.166666666666667,349
170,4,2,170,0.166666666666667,349
49,4,3,49,0.2,349
162,5,3,162,0.142857142857143,349
47,4,3,47,0.25,349
204,5,3,204,1,349
83,2,1,83,0.166666666666667,350
83,4,1,83,0.111111111111111,350
93,2,1,93,0.2,350
138,2,1,138,0.1,350
138,4,1,138,0.125,350
138,4,3,138,0.25,350
165,4,1,165,0.25,350
234,4,2,234,0.333333333333333,350
88,2,1,88,0.5,350
225,2,1,225,0.2,350
225,5,3,225,0.333333333333333,350
144,5,3,144,0.166666666666667,350
39,4,3,39,0.5,350
226,4,2,226,0.333333333333333,350
226,5,4,226,0.166666666666667,350
75,4,2,75,0.4,350
47,3,2,47,0.333333333333333,350
47,4,2,47,0.333333333333333,350
47,4,3,47,0.2,350
139,3,2,139,0.25,350
116,4,3,116,0.2,350
163,5,3,163,0.285714285714286,350
148,5,3,148,0.166666666666667,350
104,5,4,104,0.25,350
81,4,3,81,0.166666666666667,350
111,5,4,111,0.166666666666667,350
214,5,4,214,0.333333333333333,350
46,3,1,46,0.333333333333333,351
46,4,1,46,0.2,351
46,3,2,46,0.2,351
46,4,2,46,0.142857142857143,351
46,4,3,46,0.6,351
46,5,4,46,0.125,351
226,3,1,226,0.2,351
226,4,2,226,0.333333333333333,351
138,4,1,138,0.125,351
138,4,3,138,0.125,351
68,4,1,68,0.25,351
200,4,2,200,0.5,351
200,5,2,200,0.333333333333333,351
200,5,4,200,0.5,351
47,4,2,47,0.166666666666667,351
117,5,2,117,1,351
144,4,2,144,0.2,351
170,4,2,170,0.125,351
225,5,3,225,0.142857142857143,351
234,4,3,234,0.142857142857143,351
93,4,3,93,0.2,351
118,5,3,118,0.25,351
81,5,4,81,0.333333333333333,351
46,5,1,46,0.25,352
144,2,1,144,0.2,352
144,4,1,144,0.125,352
144,4,2,144,0.166666666666667,352
144,4,3,144,0.166666666666667,352
234,4,2,234,0.166666666666667,352
234,4,3,234,0.166666666666667,352
83,4,3,83,0.166666666666667,352
169,5,2,169,0.333333333333333,352
114,3,2,114,0.25,352
223,5,2,223,0.5,352
119,4,3,119,0.125,352
191,5,3,191,0.2,352
204,4,3,204,0.2,352
162,5,3,162,0.5,352
174,5,4,174,0.166666666666667,352
46,3,1,46,0.25,353
46,4,2,46,0.166666666666667,353
197,4,1,197,1,353
234,4,2,234,0.333333333333333,353
138,3,2,138,0.333333333333333,353
226,5,2,226,0.333333333333333,353
183,3,1,183,0.25,353
203,5,3,203,0.25,353
75,3,2,75,0.25,353
93,4,1,93,0.5,353
144,4,1,144,0.25,353
144,3,2,144,0.25,353
184,3,2,184,0.285714285714286,353
200,4,2,200,0.25,353
223,3,2,223,0.333333333333333,353
47,3,2,47,0.2,353
139,4,3,139,0.5,353
116,5,3,116,0.333333333333333,353
116,5,4,116,0.333333333333333,353
148,5,3,148,0.2,353
50,4,3,50,0.2,353
119,4,3,119,0.25,353
203,5,1,203,0.333333333333333,354
226,4,2,226,0.25,354
75,3,1,75,0.5,354
75,5,2,75,0.25,354
83,4,3,83,0.4,354
93,4,1,93,0.333333333333333,354
93,4,2,93,0.333333333333333,354
225,3,2,225,0.25,354
225,5,2,225,0.333333333333333,354
225,5,3,225,0.25,354
169,5,2,169,0.25,354
182,4,2,182,0.25,354
108,3,2,108,0.25,354
223,5,2,223,0.333333333333333,354
158,4,3,158,0.2,354
178,5,2,178,0.5,354
39,3,2,39,0.25,354
39,4,2,39,0.333333333333333,354
39,4,3,39,0.25,354
43,3,2,43,0.125,354
160,5,3,160,0.333333333333333,354
204,5,3,204,0.5,354
43,2,1,43,0.5,355
75,2,1,75,0.2,355
75,5,1,75,0.25,355
75,5,2,75,0.25,355
75,4,3,75,0.142857142857143,355
124,4,1,124,0.25,355
197,4,3,197,0.25,355
46,2,1,46,0.25,355
183,4,3,183,0.25,355
166,3,2,166,0.166666666666667,355
114,5,3,114,0.25,355
119,5,4,119,0.166666666666667,355
104,5,4,104,0.25,355
144,4,1,144,0.25,356
186,4,1,186,0.25,356
68,3,1,68,0.2,356
68,4,1,68,0.25,356
177,5,1,177,0.166666666666667,356
197,4,2,197,0.25,356
197,4,3,197,0.166666666666667,356
225,4,2,225,0.5,356
234,3,1,234,0.2,356
234,3,2,234,0.166666666666667,356
75,4,1,75,0.25,356
75,4,2,75,0.4,356
75,5,4,75,0.142857142857143,356
200,4,2,200,0.5,356
49,4,3,49,0.2,356
96,5,2,96,0.2,356
114,3,2,114,0.2,356
223,5,3,223,0.25,356
227,3,2,227,1,356
204,5,3,204,0.333333333333333,356
104,5,3,104,0.333333333333333,356
162,4,3,162,0.333333333333333,356
119,5,4,119,0.2,356
75,4,3,75,0.2,357
138,4,1,138,0.25,357
138,4,2,138,0.333333333333333,357
43,3,2,43,0.25,357
123,3,1,123,0.2,357
234,4,3,234,0.166666666666667,357
94,3,2,94,0.5,357
182,4,2,182,0.4,357
225,4,2,225,0.142857142857143,357
166,3,2,166,0.4,357
46,3,2,46,0.5,357
46,5,2,46,1,357
46,5,3,46,0.5,357
104,4,3,104,0.25,357
119,5,4,119,0.333333333333333,357
93,3,2,93,0.2,358
93,5,2,93,0.166666666666667,358
93,5,3,93,0.125,358
197,4,1,197,0.125,358
197,3,2,197,0.5,358
197,4,2,197,0.333333333333333,358
197,4,3,197,0.333333333333333,358
234,2,1,234,0.5,358
234,3,2,234,0.166666666666667,358
83,4,2,83,0.333333333333333,358
226,4,1,226,1,358
186,4,1,186,0.142857142857143,358
46,3,1,46,0.5,358
49,3,2,49,0.2,358
58,3,2,58,0.142857142857143,358
138,5,3,138,0.2,358
39,4,3,39,0.666666666666667,358
178,5,3,178,0.166666666666667,358
94,3,2,94,0.4,358
158,4,2,158,0.4,358
223,4,3,223,0.2,358
213,5,3,213,0.166666666666667,358
116,5,4,116,0.25,358
50,4,3,50,0.166666666666667,358
191,5,3,191,0.25,358
204,4,3,204,0.2,358
160,5,3,160,0.25,358
66,3,1,66,0.2,359
83,4,2,83,0.2,359
138,3,1,138,0.25,359
203,3,1,203,0.142857142857143,359
203,5,3,203,0.25,359
88,2,1,88,0.5,359
144,5,2,144,0.25,359
226,3,1,226,0.2,359
226,4,1,226,0.166666666666667,359
226,4,3,226,0.25,359
75,3,1,75,0.25,359
75,4,2,75,0.142857142857143,359
75,4,3,75,0.166666666666667,359
234,4,1,234,0.166666666666667,359
165,4,1,165,0.25,359
182,4,2,182,0.222222222222222,359
223,4,2,223,0.25,359
114,5,3,114,0.2,359
39,3,2,39,0.6,359
39,4,2,39,0.285714285714286,359
39,4,3,39,0.285714285714286,359
117,3,2,117,1,359
49,4,2,49,1,359
227,3,2,227,0.2,359
116,4,3,116,0.166666666666667,359
116,5,3,116,0.5,359
116,5,4,116,0.2,359
199,4,3,199,0.2,359
111,5,4,111,0.333333333333333,359
174,5,4,174,0.666666666666667,359
68,4,1,68,0.25,360
197,4,1,197,0.142857142857143,360
226,4,1,226,0.166666666666667,360
183,4,1,183,0.2,360
75,5,3,75,0.166666666666667,360
66,3,1,66,0.25,360
225,4,1,225,0.333333333333333,360
225,4,2,225,0.2,360
49,4,2,49,0.111111111111111,360
138,3,2,138,0.125,360
138,4,2,138,0.333333333333333,360
138,4,3,138,0.285714285714286,360
138,5,3,138,0.2,360
138,5,4,138,0.25,360
158,3,2,158,0.111111111111111,360
184,3,2,184,0.166666666666667,360
234,3,2,234,0.25,360
46,3,2,46,0.125,360
46,5,3,46,0.2,360
46,5,4,46,0.2,360
139,4,2,139,0.166666666666667,360
182,4,2,182,0.333333333333333,360
39,3,2,39,0.166666666666667,360
223,4,2,223,0.5,360
94,3,2,94,0.2,360
204,5,3,204,0.142857142857143,360
213,5,3,213,0.5,360
104,4,3,104,0.142857142857143,360
88,2,1,88,0.166666666666667,361
183,4,1,183,0.2,361
93,4,1,93,0.333333333333333,361
93,5,2,93,0.2,361
75,4,1,75,0.25,361
75,4,3,75,0.333333333333333,361
75,5,3,75,0.142857142857143,361
75,5,4,75,0.142857142857143,361
138,4,2,138,0.25,361
138,5,4,138,0.25,361
139,5,2,139,0.5,361
139,5,3,139,0.333333333333333,361
144,3,2,144,0.125,361
39,4,2,39,0.2,361
46,3,2,46,0.111111111111111,361
46,4,3,46,0.125,361
46,5,3,46,0.166666666666667,361
223,4,2,223,0.333333333333333,361
158,3,2,158,0.2,361
158,4,3,158,0.166666666666667,361
184,3,2,184,0.5,361
200,4,2,200,0.25,361
199,4,3,199,0.25,361
204,4,3,204,0.285714285714286,361
191,5,3,191,0.0909090909090909,361
104,4,3,104,0.333333333333333,361
104,5,3,104,0.333333333333333,361
104,5,4,104,1,361
116,4,3,116,0.25,361
116,5,4,116,0.333333333333333,361
203,5,3,203,0.166666666666667,361
46,3,1,46,0.142857142857143,362
46,4,1,46,0.2,362
46,3,2,46,0.25,362
46,4,3,46,0.2,362
93,3,2,93,0.166666666666667,362
93,5,2,93,0.25,362
234,2,1,234,0.2,362
197,3,1,197,0.166666666666667,362
144,2,1,144,0.166666666666667,362
144,3,1,144,0.125,362
144,3,2,144,0.333333333333333,362
144,4,2,144,0.142857142857143,362
144,4,3,144,0.111111111111111,362
144,5,4,144,0.166666666666667,362
183,4,3,183,0.125,362
226,3,2,226,0.25,362
226,4,2,226,0.333333333333333,362
226,5,2,226,0.2,362
226,4,3,226,0.333333333333333,362
83,4,2,83,0.2,362
186,4,1,186,0.25,362
225,4,1,225,0.5,362
225,5,2,225,0.25,362
225,4,3,225,0.2,362
47,4,3,47,0.4,362
139,3,2,139,0.166666666666667,362
139,4,2,139,0.125,362
139,4,3,139,0.2,362
117,5,2,117,0.333333333333333,362
49,3,2,49,0.5,362
204,4,3,204,0.2,362
204,5,3,204,0.166666666666667,362
204,5,4,204,0.5,362
148,5,3,148,0.166666666666667,362
213,5,3,213,0.25,362
39,4,3,39,0.166666666666667,362
162,5,4,162,0.2,362
81,4,3,81,0.333333333333333,362
174,5,4,174,0.4,362
93,4,1,93,0.25,363
93,4,3,93,0.2,363
75,3,2,75,0.333333333333333,363
75,4,3,75,0.333333333333333,363
225,4,1,225,0.2,363
234,2,1,234,0.25,363
234,3,1,234,0.333333333333333,363
234,4,1,234,0.2,363
234,4,2,234,0.666666666666667,363
124,4,1,124,0.2,363
138,5,3,138,0.142857142857143,363
46,2,1,46,0.2,363
46,5,2,46,0.25,363
197,4,1,197,0.333333333333333,363
197,4,2,197,0.25,363
158,4,2,158,0.166666666666667,363
166,3,2,166,0.166666666666667,363
170,4,2,170,0.333333333333333,363
49,4,2,49,0.25,363
169,5,2,169,0.333333333333333,363
223,3,2,223,0.166666666666667,363
223,4,2,223,0.142857142857143,363
178,5,2,178,0.166666666666667,363
114,3,2,114,0.25,363
116,5,4,116,0.2,363
119,5,4,119,0.5,363
199,4,3,199,0.25,363
104,5,4,104,0.25,363
204,4,3,204,0.125,363
204,5,3,204,0.25,363
121,4,3,121,0.166666666666667,363
197,2,1,197,0.25,364
197,4,2,197,0.166666666666667,364
203,5,1,203,0.25,364
203,5,3,203,0.333333333333333,364
78,2,1,78,0.333333333333333,364
83,2,1,83,0.333333333333333,364
83,3,1,83,0.25,364
83,3,2,83,0.25,364
144,4,2,144,0.2,364
46,4,3,46,0.2,364
138,5,4,138,0.333333333333333,364
66,3,1,66,0.2,364
226,3,2,226,0.333333333333333,364
225,5,3,225,0.4,364
49,4,2,49,0.142857142857143,364
49,4,3,49,0.285714285714286,364
96,5,2,96,0.2,364
170,4,2,170,0.2,364
108,3,2,108,0.166666666666667,364
223,3,2,223,0.2,364
139,3,2,139,0.166666666666667,364
79,5,3,79,1,364
148,5,3,148,0.111111111111111,364
121,4,3,121,0.333333333333333,364
174,5,4,174,0.5,364
90,5,4,90,0.333333333333333,364
78,2,1,78,0.25,365
225,3,2,225,0.2,365
43,3,1,43,0.5,365
46,3,1,46,0.25,365
46,3,2,46,0.142857142857143,365
46,4,2,46,0.285714285714286,365
46,5,2,46,0.166666666666667,365
46,5,3,46,0.25,365
183,4,3,183,0.166666666666667,365
138,3,2,138,0.2,365
138,5,2,138,1,365
138,5,3,138,0.2,365
197,4,2,197,0.571428571428571,365
93,3,2,93,0.166666666666667,365
93,5,2,93,0.25,365
93,5,3,93,0.2,365
75,3,2,75,0.142857142857143,365
75,4,2,75,0.333333333333333,365
75,4,3,75,0.2,365
75,5,3,75,0.142857142857143,365
158,3,2,158,0.166666666666667,365
114,5,3,114,0.5,365
94,3,2,94,0.2,365
178,5,2,178,0.166666666666667,365
178,5,3,178,0.2,365
139,5,3,139,0.5,365
223,4,2,223,0.5,365
227,3,2,227,0.333333333333333,365
116,5,3,116,0.2,365
81,5,4,81,0.2,365
43,3,2,43,0.25,366
75,2,1,75,0.25,366
75,3,1,75,0.25,366
75,3,2,75,0.2,366
75,5,4,75,0.25,366
226,5,3,226,0.166666666666667,366
46,5,4,46,0.333333333333333,366
138,4,2,138,0.5,366
117,3,2,117,0.333333333333333,366
139,3,2,139,0.142857142857143,366
223,3,2,223,0.2,366
223,5,2,223,0.333333333333333,366
108,3,2,108,0.142857142857143,366
166,3,2,166,0.333333333333333,366
47,3,2,47,0.25,366
47,4,2,47,0.166666666666667,366
47,4,3,47,0.2,366
178,3,2,178,0.333333333333333,366
49,3,2,49,0.333333333333333,366
199,4,3,199,0.166666666666667,366
116,4,3,116,0.2,366
204,5,4,204,0.333333333333333,366
111,5,4,111,0.25,366
46,2,1,46,0.333333333333333,367
46,5,1,46,0.166666666666667,367
46,5,2,46,0.166666666666667,367
226,4,3,226,0.333333333333333,367
138,4,3,138,0.25,367
234,3,1,234,0.25,367
165,4,1,165,0.5,367
93,4,3,93,0.5,367
75,3,1,75,0.25,367
225,3,2,225,0.5,367
36,3,2,36,0.166666666666667,367
117,5,2,117,0.5,367
200,5,2,200,0.25,367
39,4,2,39,0.142857142857143,367
139,3,2,139,0.333333333333333,367
58,3,2,58,0.5,367
223,4,3,223,0.25,367
81,4,3,81,0.25,367
160,5,3,160,0.5,367
204,4,3,204,0.25,367
119,5,4,119,0.125,367
49,4,3,49,0.166666666666667,367
191,5,3,191,0.25,367
214,5,4,214,0.125,367
75,4,3,75,0.5,368
144,5,1,144,0.2,368
144,4,3,144,0.166666666666667,368
43,2,1,43,0.333333333333333,368
93,2,1,93,0.5,368
93,5,1,93,0.25,368
93,5,2,93,0.333333333333333,368
197,4,1,197,0.25,368
197,3,2,197,0.142857142857143,368
139,4,2,139,0.2,368
200,5,2,200,0.2,368
117,5,3,117,0.4,368
47,4,3,47,0.25,368
204,5,3,204,0.4,368
39,4,3,39,0.111111111111111,368
119,4,3,119,0.333333333333333,368
174,5,4,174,0.166666666666667,368
46,2,1,46,0.166666666666667,369
46,4,1,46,0.166666666666667,369
75,4,2,75,0.2,369
197,2,1,197,0.25,369
138,4,2,138,0.2,369
225,3,1,225,0.2,369
93,5,3,93,0.333333333333333,369
93,5,4,93,0.333333333333333,369
43,3,1,43,0.333333333333333,369
43,3,2,43,0.2,369
144,4,1,144,0.333333333333333,369
144,5,2,144,0.2,369
170,4,2,170,0.2,369
178,3,2,178,0.333333333333333,369
184,3,2,184,0.166666666666667,369
200,4,2,200,0.142857142857143,369
200,5,4,200,0.25,369
234,3,2,234,0.25,369
223,5,2,223,0.2,369
139,5,4,139,0.2,369
104,4,3,104,0.125,369
119,4,3,119,0.25,369
162,5,3,162,0.2,369
81,5,4,81,0.166666666666667,369
174,5,4,174,0.5,369
225,2,1,225,0.333333333333333,370
225,3,1,225,0.25,370
225,5,3,225,0.2,370
225,5,4,225,0.25,370
68,4,1,68,0.333333333333333,370
144,2,1,144,0.25,370
144,5,2,144,0.333333333333333,370
203,5,1,203,0.25,370
75,4,3,75,0.333333333333333,370
75,5,4,75,0.333333333333333,370
138,5,4,138,0.333333333333333,370
226,5,4,226,0.25,370
234,4,2,234,0.5,370
93,3,2,93,0.25,370
182,4,2,182,0.25,370
227,3,2,227,0.25,370
139,3,2,139,0.166666666666667,370
139,4,2,139,0.25,370
139,4,3,139,0.2,370
200,5,4,200,0.25,370
158,4,2,158,0.2,370
184,3,2,184,0.5,370
197,3,2,197,0.142857142857143,370
119,4,3,119,0.142857142857143,370
116,5,3,116,0.166666666666667,370
116,5,4,116,0.166666666666667,370
138,2,1,138,0.25,371
138,4,1,138,0.2,371
93,4,3,93,0.333333333333333,371
43,3,2,43,0.2,371
75,4,2,75,0.333333333333333,371
144,4,2,144,0.25,371
144,4,3,144,0.2,371
183,3,1,183,0.142857142857143,371
197,4,3,197,0.2,371
225,4,1,225,0.5,371
225,5,2,225,0.166666666666667,371
158,3,2,158,0.666666666666667,371
182,4,2,182,0.166666666666667,371
200,4,2,200,0.333333333333333,371
47,4,3,47,0.5,371
169,5,2,169,0.333333333333333,371
223,3,2,223,0.2,371
223,4,2,223,0.5,371
223,4,3,223,0.2,371
58,3,2,58,0.25,371
226,5,4,226,0.5,371
166,3,2,166,0.0909090909090909,371
139,4,3,139,0.2,371
204,5,4,204,0.2,371
162,4,3,162,0.166666666666667,371
79,5,3,79,1,371
81,5,3,81,0.25,371
116,5,3,116,0.25,371
174,5,4,174,0.5,371
111,5,4,111,0.166666666666667,371
75,5,1,75,0.333333333333333,372
83,4,2,83,0.333333333333333,372
197,4,1,197,0.2,372
93,2,1,93,0.333333333333333,372
138,3,2,138,0.25,372
225,3,2,225,0.333333333333333,372
225,5,3,225,0.5,372
46,5,3,46,0.333333333333333,372
234,3,2,234,0.25,372
139,3,2,139,0.166666666666667,372
139,4,2,139,0.166666666666667,372
139,5,2,139,0.166666666666667,372
139,4,3,139,0.2,372
139,5,3,139,0.2,372
139,5,4,139,0.2,372
166,3,2,166,0.2,372
144,4,3,144,0.166666666666667,372
39,4,2,39,0.166666666666667,372
81,4,3,81,0.25,372
162,5,3,162,0.2,372
121,4,3,121,0.166666666666667,372
119,4,3,119,0.5,372
90,5,4,90,0.166666666666667,372
43,3,1,43,0.5,373
78,2,1,78,0.333333333333333,373
88,2,1,88,0.166666666666667,373
66,3,1,66,0.2,373
225,4,2,225,0.2,373
226,5,4,226,0.25,373
93,3,2,93,0.5,373
83,4,3,83,0.2,373
75,4,1,75,0.25,373
75,5,4,75,0.2,373
138,3,1,138,0.2,373
139,5,2,139,0.25,373
234,3,2,234,0.2,373
36,3,2,36,0.5,373
49,3,2,49,0.25,373
39,4,3,39,0.142857142857143,373
47,4,2,47,0.333333333333333,373
114,3,2,114,0.166666666666667,373
200,4,2,200,0.333333333333333,373
148,5,3,148,0.2,373
119,5,3,119,0.25,373
121,4,3,121,0.166666666666667,373
162,5,3,162,0.5,373
204,4,3,204,1,373
214,5,4,214,0.25,373
75,5,1,75,0.333333333333333,374
75,5,4,75,0.25,374
78,2,1,78,0.333333333333333,374
46,3,2,46,0.25,374
234,4,1,234,0.25,374
